LMCADY
1.2630455856057998
-0.14126790270953
0.23533575608031998
-0.29425633284971
0.0
0.0
1.23592142832304
-0.68636453864165
-0.7806246122237199
0.0
-0.27708747161275
-0.26098834435889
-0.6040658652387301
-0.0812969295409
-0.25519917518857
-0.91899203003282
0.06774576243227
-0.08226868446969
-0.25449315091656
0.5179979147170699
-0.19333017138157998
-1.14036723641282
0.60434198955545
0.58149144545724
-0.20887976197345
0.694174761114
1.91241904122756
0.059115080845459994
-0.34799495106594996
0.08223368435465
0.66895795166772
-0.13225765715743001
-0.8862163637186501
-0.6090553022832701
-1.52936697163977
0.55633320016443
-1.1461446993934299
-1.39675171841695
-0.24742954754792
0.7859877486736999
0.32939975179202
-0.71989235679706
1.5441483284781101
2.2386481913713703
-0.66409751867762
0.84029750307534
0.38517886855103
0.50719618047277
-0.28866849701733
-1.3482816427473499
0.16430911728336
-0.24506886144691
0.55800219384546
0.17243946594943
0.47309491857618996
-0.65446176032946
0.9890515922901599
0.73091688431587
-0.69532785007645
0.8491907624134799
0.01226610438826
3.13648213327617
-0.57002852356775
2.08719393987125
0.19616138303015
-1.29139406320886
-0.58757691102393
0.21317936315079
-0.92783877802056
0.018157245218929998
-0.10464924610234
-0.04664760449673
0.25264277410865
0.0
0.0
1.37700233561181
2.91062766108343
0.99497249278328
-0.3637833974754
0.78972785250931
0.01605213391787
-0.4594184651371
-0.33115933214556
1.32989432457981
